x_val,y_val,data_channel
0.4568905171664309,0.7058005201183696,1
0.4094273918450788,0.7912997639539344,1
0.7020475296219477,0.7135704553037527,1
0.3345562326219452,0.5339686220495838,1
0.10360182885896674,0.33668057105115545,1
1.3300127432970745,0.023595769874901307,1
1.1423816398557436,0.7079488452202303,1
1.8752903490669683,0.9187062701775819,1
1.5483083572680507,0.3603735199804128,1
1.110590885106793,0.9018138365289197,1
2.9818794268761843,0.7056642940317773,1
2.1710804943683937,0.5565802937280966,1
2.842313469403946,0.6912035919120891,1
2.039241629683053,0.21821136584554834,1
3.7513663857785247,0.681657154369747,1
3.8089411587862063,0.22760537373445433,1
3.5309739250469,0.10304789333927311,1
4.846199872025425,0.635305532939665,1
4.107163072319181,0.8591485676160835,1
4.1033724477197335,0.5626491345244155,1
5.216567791614189,0.43548467922330847,1
5.948379794227248,0.7365415215417531,1
5.426460363540977,0.7909682878894708,1
6.183624029369282,0.8602964208793495,1
6.339690357876304,0.8911031172952272,1
6.149483746189784,0.5668560758060455,1
7.262124255248959,0.047951686583204145,1
7.792097556101433,0.9126699760654268,1
7.244778334884112,0.9744177343709629,1
8.661565628619726,0.506047624118864,1
8.064041275618994,0.3377235543474483,1
9.147936403549345,0.11134869571707262,1
9.347856456106339,0.09109743840539852,1
10.98672475758014,0.028630291071341296,1
10.713657158114616,0.6675762611108346,1
11.35710203925899,0.31639092711453665,1
11.7677441587195,0.8569447090038194,1
11.994004985342777,0.7094302752038679,1
12.620426183937688,0.6553106212306243,1
12.009203280587034,0.9402816048595164,1
13.471700215133685,0.48140768926160427,1
13.934158995286513,0.4228361727280774,1
14.361496044638612,0.5572819669816671,1
14.22211932752165,0.025540095258927864,1
14.96093272628909,0.9049123655644422,1
15.36440070321197,0.135850792952946,1
15.400529412487838,0.48601581262703897,1
15.155476533454127,0.5888841620132291,1
16.29815466912981,0.6829659407280527,1
16.96409309251856,0.8709817964131338,1
17.754727758117745,0.17516996942209162,1
17.672356971025124,0.05429647960906203,1
17.36261399566095,0.44667097025279956,1
18.550763619198495,0.47622713619817203,1
18.11052563111574,0.5250718877655648,1
18.519645715113406,0.5639315367705788,1
19.756989926677836,0.18748743920114197,1
19.198947100059964,0.7225068523633106,1
19.79524898605688,0.21055478869642452,1
19.85113731700545,0.14384488116517447,1
20.675051641018634,0.919079775181766,1
20.9933964690502,0.8287858995781654,1
20.213872421719753,0.5371078844261266,1
20.83885818827309,0.9185717127361293,1
21.97705793221243,0.477931236579324,1
21.52964726780371,0.09420217928325558,1
21.37187688025334,0.8009040243723671,1
22.28710513650904,0.5997671818072751,1
22.229799353236935,0.15439028999256144,1
22.233807747573064,0.7098509781969036,1
23.083663523636584,0.6344885639056378,1
23.359508305616252,0.4924656173510449,1
23.09848229614568,0.48890520348162503,1
24.17107346727465,0.4224255398358472,1
24.708424741367114,0.37400881126888286,1
24.250331079906168,0.681632120700291,1
25.601391081856093,0.6388155263699624,1
25.527336192128267,0.8051357595808454,1
25.03538854316851,0.21412561172949884,1
26.54698550404932,0.04036733253577207,1
26.40933645544052,0.38226659905910176,1
26.39320891150376,0.8745956151402271,1
27.01642229961317,0.6946490634704952,1
27.878148740794412,0.14918495774050566,1
27.94913466196597,0.6242754364619313,1
28.472080715600423,0.6699005605350172,1
28.731361090386635,0.8489116736431706,1
28.957276789357252,0.8830937264227215,1
28.683891988531524,0.7606963269064719,1
29.138305001412306,0.5255822303352595,1
29.74417427037589,0.6741465717004124,1
29.71996636297922,0.07142913859817301,1
29.18212987620382,0.8220370786114979,1
30.649889586400917,0.19484704727306823,1
30.501964790062395,0.3465931753132202,1
30.668939698654903,0.4567592904636585,1
30.827390721534087,0.5682909032236696,1
31.648964289825855,0.6675905568433996,1
31.219668986237423,0.23514638672297705,1
31.16095416807651,0.6042017788411715,1
31.057348178047878,0.16232419258960906,1
32.52227124890535,0.5999474396821549,1
32.919868898358075,0.8507782625777124,1
32.7784591479172,0.8205825979639538,1
33.230109248297914,0.21407868987758427,1
33.943487485468836,0.9023058464990956,1
33.50544520633417,0.7436549523658257,1
33.85262460102484,0.13965754563464583,1
34.5545111774409,0.04010070781378372,1
34.534287683284894,0.12125068772886127,1
34.81245167809147,0.08063126306855384,1
34.433688064576074,0.30958224183207683,1
35.07987007533371,0.5223303663531609,1
35.03477593899873,0.9746856477403522,1
35.24589661876189,0.6331195807455889,1
35.9346603407632,0.8921114976456306,1
35.87612134942989,0.07237634567190687,1
35.58950317395693,0.9700558470613597,1
35.301229688152894,0.9975159552559727,1
35.74707715976765,0.9756713649887863,1
35.52880638560935,0.6278555331459946,1
36.6664083122095,0.24197587132949328,1
36.194744705182565,0.6593156883733198,1
36.978871774779854,0.9294714383737509,1
36.29371704587155,0.025904577434533893,1
36.80619139316541,0.691208965083677,1
36.584992321392846,0.4974862868568235,1
36.86968206157156,0.02024659502928039,1
36.67924829539212,0.4277501371418845,1
36.526116540295206,0.4901477726061465,1
36.951058559555655,0.9321346231698171,1
36.497850632877395,0.9211190972034715,1
36.167732878924376,0.011503304969996297,1
36.33099052402997,0.13481180611540688,1
36.7545467403869,0.6897511681005298,1
37.6306231799459,0.8743419328344891,1
37.35113542784498,0.22321863860264968,1
37.05493459200527,0.9802319232936839,1
37.41872695237352,0.7548118049003021,1
37.45433554627329,0.7015282077606294,1
37.130695953347896,0.7258039781569695,1
37.01409898013637,0.4973696179796695,1
37.525580071122285,0.8175502407887207,1
37.056334342902154,0.5922733127157161,1
37.42562875982219,0.9140585273490074,1
37.6293844659802,0.160724110766021,1
37.519070233757375,0.07273060411777998,1
37.5829172872618,0.11636390574964883,1
37.04708210650015,0.9873620097979025,1
37.13329896881213,0.6365148515809128,1
37.91692047148659,0.49813364764758594,1
37.39703264463165,0.9485571046976111,1
38.710773523786806,0.7188909473187242,1
38.69241103752096,0.6782824424614455,1
38.69097705417619,0.6290698927991357,1
38.29511784301811,0.7643519590595378,1
38.11941459233836,0.9577177399471806,1
38.459054580266624,0.4938458611214249,1
38.057470312797406,0.019961715011792447,1
38.92332614949331,0.7173444264135339,1
