y_val,x_val,data_channel
2,47,115
55,22,114
9,59,101
83,11,148
30,75,85
53,74,186
1,50,142
44,89,181
82,43,91
36,78,157
99,88,80
57,38,88
57,16,172
31,48,150
26,72,68
89,78,90
37,84,181
50,64,179
86,9,164
69,56,45
5,92,75
86,67,66
32,41,116
8,1,152
103,37,176
20,8,132
11,76,143
66,81,181
65,11,181
10,91,141
46,91,182
30,57,67
38,34,61
101,35,180
27,23,83
94,84,181
72,3,154
4,55,135
43,32,69
5,72,121
98,75,85
15,68,134
14,21,154
75,58,47
92,41,181
17,14,124
32,90,151
19,58,181
101,58,118
28,37,157
0,15,148
23,82,122
84,10,161
107,61,146
13,84,154
104,56,189
11,12,127
32,39,118
12,22,118
101,1,175
36,44,63
1,61,150
46,85,177
6,84,124
101,10,177
80,66,83
17,81,156
77,17,171
84,65,88
42,91,183
2,55,149
14,56,147
12,86,153
79,44,97
53,42,94
62,20,148
56,7,192
50,91,183
101,43,179
107,3,169
106,23,182
31,30,88
57,15,164
4,85,121
19,12,108
48,53,180
15,68,134
43,17,155
7,57,116
68,15,183
66,17,185
29,34,125
55,25,113
79,74,52
11,33,151
82,2,148
103,82,66
106,27,186
41,31,74
71,39,59
81,62,65
1,2,162
2,81,89
68,31,39
107,61,146
9,43,167
1,58,152
105,60,105
34,16,136
93,56,130
82,32,169
5,19,90
1,58,152
36,26,113
52,91,183
23,16,116
105,78,78
83,60,75
63,62,185
107,8,158
26,74,90
34,74,81
90,59,120
76,39,142
0,20,156
72,6,164
20,88,127
68,30,68
70,49,51
42,33,60
21,59,181
6,45,177
61,79,185
19,90,104
32,74,69
77,26,159
1,89,162
68,69,186
38,68,69
84,1,155
91,43,168
35,13,153
77,26,159
5,35,122
86,63,54
54,69,184
59,71,182
53,24,106
23,27,110
82,88,185
95,73,106
39,52,115
18,49,126
7,38,129
21,5,115
60,16,170
91,88,184
79,67,79
26,24,99
9,23,127
29,82,67
65,55,120
24,11,101
29,11,144
57,65,181
15,75,147
59,36,140
60,37,134
107,13,169
50,52,184
56,90,183
48,35,146
96,52,148
47,91,181
8,91,111
59,42,54
54,92,183
79,30,133
89,79,91
7,10,174
13,89,127
11,18,144
79,72,46
1,15,110
60,91,181
60,76,184
6,27,146
78,5,158
8,80,135
82,80,182
56,67,187
99,23,174
73,70,113
22,24,133
100,87,80
18,2,166
92,19,165
84,59,68
57,13,178
91,29,180
15,45,110
9,32,165
40,67,153
44,60,178
106,52,187
64,19,181
26,55,155
60,86,183
78,67,79
98,91,156
19,48,126
105,84,86
74,20,194
38,0,175
67,52,74
88,65,64
12,63,67
12,59,120
48,49,176
61,54,185
61,48,77
70,22,186
101,48,191
61,51,61
35,12,141
24,32,117
7,32,127
64,62,184
101,22,178
93,67,110
78,92,184
16,23,137
30,12,164
50,20,130
55,1,182
52,87,185
23,9,106
47,2,167
83,69,82
38,33,67
36,68,67
55,81,183
107,14,173
71,53,52
51,19,116
1,49,130
48,89,181
31,88,114
75,75,44
93,76,120
62,42,109
64,29,67
16,76,154
88,70,56
26,42,98
79,74,52
47,54,178
86,6,169
21,22,118
75,61,48
51,29,138
91,61,121
93,87,183
33,13,159
59,34,135
52,90,184
95,68,94
104,43,185
6,60,138
96,5,168
62,30,103
23,57,176
82,45,83
57,70,184
6,37,123
49,29,88
22,23,140
77,57,58
93,56,130
43,22,97
91,48,173
85,30,171
92,86,186
11,54,137
12,46,141
28,26,137
84,92,184
87,84,141
94,8,173
79,37,134
24,22,115
84,23,168
12,72,164
3,35,127
26,58,179
30,9,151
34,40,88
102,78,62
83,0,156
46,21,118
79,93,184
93,15,181
31,39,130
72,57,51
102,69,72
69,23,183
29,80,76
52,58,181
1,11,152
43,90,183
77,42,96
56,14,185
67,58,71
86,37,162
95,65,111
47,15,183
89,39,166
52,56,183
30,23,141
68,80,178
71,10,167
18,71,143
69,55,50
73,22,161
54,62,183
45,91,184
75,28,139
90,51,158
27,9,114
16,78,151
80,8,154
54,19,146
44,72,180
27,21,115
106,48,166
94,71,113
80,90,184
105,28,181
52,2,172
75,11,181
16,90,146
64,92,184
38,49,126
76,1,153
56,90,183
19,17,109
64,22,155
27,28,131
39,60,80
22,80,128
47,21,130
23,89,82
4,3,150
27,54,138
82,82,186
107,17,176
72,65,117
63,88,182
66,68,181
39,68,122
55,47,155
105,22,183
75,8,156
30,23,141
104,54,179
103,32,189
51,36,140
8,66,129
8,62,144
5,49,141
18,1,133
96,75,95
59,19,149
87,9,158
97,92,184
106,34,188
55,86,181
10,4,133
70,14,185
7,74,107
94,60,135
29,65,133
50,53,183
91,55,123
76,52,77
74,89,184
74,77,125
0,42,146
104,38,178
86,32,155
106,77,103
3,30,141
71,60,55
85,33,170
87,8,164
3,91,121
7,63,140
83,78,181
63,14,172
70,65,104
58,64,182
88,73,71
90,65,114
57,22,127
43,14,157
96,54,127
50,63,181
31,80,106
30,64,116
104,83,69
18,30,116
20,8,132
102,27,176
48,90,181
53,22,113
31,48,150
12,54,128
39,51,155
88,64,63
20,7,132
97,30,169
40,60,137
62,39,118
101,22,178
63,45,112
96,83,99
85,23,180
108,92,54
27,61,165
23,10,92
44,2,173
41,64,170
33,8,139
91,16,171
62,13,181
40,85,180
59,80,186
35,12,141
70,65,104
80,40,87
90,28,180
45,63,177
65,41,92
15,76,152
30,33,98
96,41,177
90,66,116
82,5,175
33,0,167
97,13,182
1,80,70
10,93,112
40,83,179
53,77,183
52,30,95
21,9,118
100,43,183
104,32,203
35,66,62
94,33,180
15,62,147
58,89,182
54,9,159
4,26,165
68,86,181
58,27,132
91,92,182
32,28,85
55,2,186
69,52,79
106,66,137
87,77,112
84,5,174
7,0,143
59,78,183
54,83,184
16,86,103
12,79,141
53,70,182
107,32,165
58,64,182
0,71,159
104,43,185
96,71,122
36,68,67
4,91,88
82,23,174
60,54,188
17,34,130
34,26,135
59,49,81
44,55,167
37,0,171
83,82,187
14,73,152
32,86,117
54,18,160
57,47,124
0,52,152
38,43,101
95,0,171
15,81,159
91,15,180
47,20,132
105,34,193
91,50,164
83,89,181
52,3,177
106,63,125
60,71,183
96,6,173
47,22,138
10,78,125
45,80,178
16,43,144
56,85,184
102,77,69
2,83,126
107,12,164
82,17,176
69,29,139
37,41,55
12,5,82
17,41,127
50,80,181
31,9,153
28,16,139
13,32,134
42,20,66
46,12,169
36,41,57
11,72,154
85,65,75
97,41,173
87,28,189
97,2,168
96,65,123
14,52,171
98,26,165
41,20,43
74,50,35
71,3,165
23,82,122
40,0,192
77,48,97
99,56,125
36,41,57
94,7,178
49,70,181
78,28,137
51,77,182
8,23,152
57,51,186
89,89,186
88,82,100
23,18,134
108,21,169
88,38,162
24,46,127
1,20,137
94,88,182
94,21,157
37,83,180
46,19,157
54,45,166
90,1,161
44,76,179
98,42,180
91,49,168
83,44,89
84,41,84
98,2,148
15,29,106
2,57,152
82,86,180
65,62,167
82,86,180
44,26,72
107,86,128
9,82,132
54,44,148
101,88,76
41,58,154
25,62,181
66,84,181
4,5,163
46,49,176
108,81,102
53,37,148
79,60,61
66,8,185
79,60,61
16,64,147
76,69,57
47,36,145
31,72,66
105,11,183
30,28,72
47,38,157
50,42,165
16,63,146
69,49,74
77,57,58
58,55,184
26,16,127
17,81,156
60,58,188
18,83,135
0,61,145
40,35,75
77,26,159
104,10,185
53,92,182
51,46,167
8,46,169
67,31,44
75,39,146
38,8,131
90,71,81
73,91,182
5,34,128
76,64,71
107,46,164
81,64,60
47,83,181
16,27,103
34,25,134
42,11,156
41,23,71
33,73,75
15,39,124
0,69,107
22,86,129
76,63,60
87,45,156
35,75,105
22,18,151
67,30,51
107,82,88
15,82,150
76,40,126
73,80,185
38,8,131
86,58,51
7,41,178
38,65,49
88,41,164
8,0,150
63,84,185
64,69,186
92,2,148
23,41,112
94,29,178
82,40,108
27,61,165
107,23,181
74,91,184
71,15,189
0,77,120
64,43,108
76,85,185
74,41,143
49,38,151
8,28,111
26,41,107
107,44,154
13,84,154
74,38,160
108,61,160
42,19,76
5,13,145
38,24,65
18,77,143
95,3,163
80,33,145
103,26,168
72,57,51
16,87,114
37,70,67
14,24,141
48,17,149
1,84,126
39,78,176
67,64,132
46,48,179
57,70,184
93,0,164
4,73,109
83,86,178
86,37,162
63,18,169
33,59,54
65,0,192
82,36,140
33,12,155
63,13,178
88,17,146
10,85,92
22,69,139
54,82,182
108,82,111
0,18,166
21,23,129
5,2,144
81,28,142
59,41,60
14,3,132
63,64,182
34,3,135
68,23,176
79,35,118
103,20,176
43,22,97
1,70,126
47,32,55
1,33,135
46,10,183
72,46,60
21,81,142
33,82,116
33,20,176
87,8,164
99,70,102
30,39,152
29,31,89
54,45,166
104,49,180
47,52,176
108,42,181
51,67,178
50,82,185
7,73,114
69,46,72
66,17,185
5,41,169
78,23,150
29,63,124
37,9,117
104,81,70
0,84,135
64,78,182
56,89,184
55,18,140
59,41,60
91,49,168
19,0,121
49,58,175
95,38,176
108,15,165
20,21,114
58,0,167
64,49,86
32,75,61
70,9,177
85,20,168
23,37,134
67,63,103
92,10,177
98,9,170
96,47,193
64,51,41
88,37,164
82,45,83
42,62,177
7,0,143
99,61,105
38,57,63
92,23,147
75,23,191
26,49,106
18,12,109
3,46,155
101,0,180
108,90,85
67,60,69
68,9,187
66,12,182
107,38,189
40,39,45
33,47,103
95,92,184
82,20,167
13,58,144
35,77,114
70,79,192
59,15,175
106,63,125
97,13,182
43,0,169
107,24,182
96,33,179
63,41,105
47,0,148
6,39,149
76,50,91
33,1,153
47,65,172
50,90,182
77,59,61
53,6,178
102,68,74
7,63,140
54,82,182
25,86,65
90,58,117
107,2,165
96,9,182
43,59,183
48,47,177
78,23,150
76,55,48
26,78,108
13,37,130
12,56,134
97,16,160
26,63,183
90,32,192
56,31,88
70,21,184
4,73,109
98,56,122
72,85,186
10,63,143
106,37,187
46,9,184
69,52,79
34,21,167
67,55,61
46,92,182
62,89,183
87,57,56
48,66,182
41,78,175
56,82,180
21,29,95
85,23,180
78,1,151
