y_val,x_val,data_channel
0,0,30
0,1,31
0,2,31
0,3,29
0,4,27
0,5,27
0,6,26
0,7,24
0,8,19
0,9,19
0,10,18
0,11,15
0,12,14
0,13,16
0,14,16
0,15,15
0,16,17
0,17,19
0,18,19
0,19,20
0,20,24
0,21,25
0,22,26
0,23,27
0,24,30
0,25,30
0,26,30
0,27,31
0,28,31
0,29,32
0,30,32
0,31,32
0,32,29
0,33,29
0,34,29
0,35,29
0,36,28
0,37,27
0,38,28
0,39,28
0,40,27
0,41,28
0,42,29
0,43,30
0,44,30
0,45,30
0,46,30
0,47,30
0,48,28
0,49,29
0,50,29
0,51,29
0,52,28
0,53,26
0,54,25
0,55,25
0,56,23
0,57,21
0,58,20
0,59,19
0,60,20
0,61,20
0,62,20
0,63,19
0,64,19
0,65,20
0,66,20
0,67,21
0,68,22
0,69,22
0,70,22
0,71,21
0,72,20
0,73,22
0,74,23
0,75,23
0,76,22
0,77,22
0,78,22
0,79,23
0,80,23
0,81,23
0,82,24
0,83,24
0,84,24
0,85,24
0,86,24
0,87,24
0,88,23
0,89,24
0,90,23
0,91,22
0,92,22
0,93,23
0,94,24
0,95,23
0,96,22
0,97,22
0,98,23
0,99,22
0,100,22
0,101,22
0,102,22
0,103,23
0,104,21
0,105,22
0,106,23
0,107,22
0,108,21
0,109,21
0,110,21
0,111,22
0,112,23
0,113,21
0,114,20
0,115,20
0,116,20
0,117,19
0,118,19
0,119,21
0,120,20
0,121,20
0,122,19
0,123,19
0,124,20
0,125,20
0,126,21
0,127,21
0,128,19
0,129,19
0,130,19
0,131,19
0,132,20
0,133,21
0,134,21
0,135,22
0,136,21
0,137,21
0,138,22
0,139,22
0,140,22
0,141,22
0,142,22
0,143,22
0,144,22
0,145,22
0,146,23
0,147,23
0,148,24
0,149,24
1,0,30
1,1,30
1,2,30
1,3,28
1,4,28
1,5,28
1,6,27
1,7,25
1,8,22
1,9,21
1,10,19
1,11,16
1,12,14
1,13,15
1,14,15
1,15,14
1,16,16
1,17,18
1,18,18
1,19,20
1,20,24
1,21,25
1,22,25
1,23,26
1,24,28
1,25,28
1,26,29
1,27,30
1,28,31
1,29,31
1,30,31
1,31,32
1,32,28
1,33,29
1,34,29
1,35,28
1,36,28
1,37,28
1,38,29
1,39,29
1,40,29
1,41,30
1,42,30
1,43,30
1,44,29
1,45,28
1,46,28
1,47,28
1,48,29
1,49,29
1,50,29
1,51,28
1,52,27
1,53,26
1,54,25
1,55,25
1,56,22
1,57,21
1,58,20
1,59,20
1,60,20
1,61,20
1,62,19
1,63,18
1,64,19
1,65,19
1,66,20
1,67,20
1,68,21
1,69,21
1,70,21
1,71,21
1,72,23
1,73,22
1,74,22
1,75,23
1,76,24
1,77,24
1,78,24
1,79,23
1,80,23
1,81,23
1,82,24
1,83,24
1,84,24
1,85,24
1,86,23
1,87,23
1,88,22
1,89,23
1,90,23
1,91,23
1,92,23
1,93,24
1,94,23
1,95,22
1,96,22
1,97,23
1,98,23
1,99,23
1,100,22
1,101,22
1,102,22
1,103,22
1,104,22
1,105,22
1,106,22
1,107,21
1,108,21
1,109,21
1,110,22
1,111,22
1,112,22
