y_val,x_val,data_channel
0,0,163
0,1,162
0,2,161
0,3,165
0,4,173
0,5,182
0,6,190
0,7,197
0,8,191
0,9,192
0,10,190
0,11,189
0,12,192
0,13,191
0,14,184
0,15,182
0,16,173
0,17,158
0,18,147
0,19,140
0,20,148
0,21,171
0,22,187
0,23,195
0,24,188
0,25,190
0,26,170
0,27,154
0,28,148
0,29,130
0,30,114
0,31,117
0,32,122
0,33,136
0,34,133
0,35,136
0,36,137
0,37,136
0,38,138
0,39,122
0,40,80
0,41,59
0,42,59
0,43,54
0,44,54
0,45,73
0,46,88
0,47,102
0,48,88
0,49,85
0,50,80
0,51,95
0,52,140
0,53,177
0,54,187
0,55,185
0,56,183
0,57,186
0,58,182
0,59,182
0,60,185
0,61,186
0,62,189
0,63,187
0,64,184
0,65,185
0,66,184
0,67,181
0,68,182
0,69,186
0,70,187
0,71,184
0,72,183
0,73,186
0,74,188
0,75,188
0,76,186
0,77,184
0,78,183
0,79,183
0,80,186
0,81,187
0,82,184
0,83,183
0,84,188
0,85,190
0,86,187
1,0,170
1,1,171
1,2,168
1,3,165
1,4,168
1,5,175
1,6,185
1,7,194
1,8,191
1,9,187
1,10,186
1,11,188
1,12,188
1,13,189
1,14,186
1,15,179
1,16,180
1,17,173
1,18,166
1,19,158
1,20,153
1,21,155
1,22,163
1,23,174
1,24,180
1,25,178
1,26,159
1,27,147
1,28,144
1,29,127
1,30,112
1,31,112
1,32,114
1,33,129
1,34,135
1,35,144
1,36,140
1,37,127
1,38,131
1,39,130
1,40,110
1,41,88
1,42,77
1,43,77
1,44,83
1,45,97
1,46,106
1,47,109
1,48,100
1,49,83
1,50,58
1,51,55
1,52,97
1,53,158
1,54,188
1,55,186
1,56,185
1,57,190
1,58,188
1,59,187
1,60,186
1,61,183
1,62,184
1,63,183
1,64,188
1,65,187
1,66,187
1,67,187
1,68,185
1,69,183
1,70,183
1,71,183
1,72,183
1,73,185
1,74,187
1,75,187
1,76,185
1,77,182
1,78,181
1,79,181
1,80,186
1,81,185
1,82,181
1,83,180
1,84,185
1,85,185
1,86,182
2,0,179
2,1,182
2,2,181
2,3,176
2,4,171
2,5,171
2,6,175
2,7,183
2,8,188
2,9,187
2,10,188
2,11,187
2,12,183
2,13,185
2,14,189
2,15,188
2,16,175
2,17,165
2,18,157
2,19,153
2,20,147
2,21,144
2,22,144
2,23,138
2,24,138
2,25,141
2,26,134
2,27,128
2,28,122
2,29,110
2,30,108
2,31,117
2,32,113
2,33,123
2,34,120
2,35,120
2,36,122
2,37,119
2,38,126
2,39,131
2,40,129
2,41,117
2,42,103
2,43,102
2,44,102
2,45,102
2,46,109
2,47,112
2,48,99
2,49,78
2,50,53
2,51,40
2,52,62
2,53,120
2,54,169
2,55,182
2,56,185
2,57,189
2,58,189
2,59,187
2,60,186
2,61,183
2,62,182
2,63,182
2,64,181
2,65,180
2,66,182
2,67,185
2,68,185
2,69,182
2,70,180
2,71,182
2,72,181
2,73,183
2,74,184
2,75,184
2,76,183
2,77,182
2,78,182
2,79,182
2,80,187
2,81,185
2,82,180
2,83,179
2,84,182
2,85,182
2,86,179
3,0,178
3,1,185
3,2,189
3,3,187
3,4,183
3,5,176
3,6,171
3,7,171
3,8,184
3,9,192
3,10,195
3,11,189
3,12,180
3,13,176
3,14,178
3,15,184
3,16,172
3,17,163
3,18,159
3,19,156
3,20,146
3,21,146
3,22,145
3,23,123
3,24,116
3,25,117
3,26,112
3,27,108
3,28,103
3,29,96
3,30,96
3,31,98
3,32,103
3,33,120
