,x_val,y_val,data_channel
0,0.0824900683319824,0.06025308096051238,1
1,0.0023359945331592,0.0853742522935422,1
2,0.037211245736061584,0.061916214578374415,1
3,0.02778341807259795,0.02642437623109634,1
4,0.03182335192661569,0.004785775965608174,1
5,0.0697352949663311,0.025245124684789774,1
6,0.06221321135293947,0.07141853525317,1
7,0.11198702410818938,0.011073237503063148,1
8,0.1604372913258671,0.06292700572797305,1
9,0.13165262370112218,0.08029968654355094,1
10,0.16090949408894453,0.0030591106712371742,1
11,0.11381689871607105,0.03885555563974531,1
12,0.10094713815835614,0.03926676996099042,1
13,0.10172564458226423,0.03780113093352651,1
14,0.23253716939294633,0.01746008154414789,1
15,0.2389723235153564,0.029030186201170163,1
16,0.1770388760942777,0.08400517810526163,1
17,0.1781213076177572,0.07213022948434655,1
18,0.18424395236289637,0.022454947885529562,1
19,0.18160618537269552,0.03420285994448428,1
20,0.2497845677892128,0.013734218288157567,1
21,0.30468914260757307,0.020173153666778097,1
22,0.30377787713997906,0.04630912681128656,1
23,0.3330354126648589,0.018250475299575016,1
24,0.27691506646132874,0.05557901400223105,1
25,0.2940981152334992,0.026219613380359028,1
26,0.2633455977234611,0.008244599497581209,1
27,0.2760088483812981,0.08453957054676846,1
28,0.4256721420082141,0.08502004818654404,1
29,0.38765973531070796,0.011410253458594964,1
30,0.3876264398615987,0.07943716815864434,1
31,0.3556503410077037,0.03478441880178643,1
32,0.38994656668866645,0.07122196603333429,1
33,0.39513383629713733,0.01978523595684379,1
34,0.4024647756493355,0.021255762061128444,1
35,0.473464448027094,0.055114487275918805,1
36,0.4962976861848711,0.07170952039720026,1
37,0.48178371478106796,0.03912120572801889,1
38,0.49163149186409355,0.06846455670029894,1
39,0.45539724959785266,0.029746932541860328,1
40,0.44756452270283303,0.08050239986120931,1
41,0.4966068188651291,0.02465972868358937,1
42,0.5411671577612792,0.04041467417527881,1
43,0.5560329310196256,0.06596877387803503,1
44,0.5855929124471336,0.01663064941713267,1
45,0.5791701722960105,0.02202585034864039,1
46,0.5525113143367618,0.02141818004899467,1
47,0.5484636557496686,0.030338810765220662,1
48,0.6225326900246088,0.0660832879411766,1
49,0.6250337896801258,0.08228422192007082,1
50,0.6381217683189497,0.06058881181239434,1
51,0.6885490274970099,0.05648959283850279,1
52,0.6284509260957687,0.04400829482232519,1
53,0.640195786071547,0.02184466384844677,1
54,0.7333444721714264,0.02623444289748667,1
55,0.7048167820145472,0.08586473682973852,1
56,0.7371412375946538,0.05254707153563139,1
57,0.7488234719437992,0.0442610359754015,1
58,0.7578617468941388,0.0746639542164567,1
59,0.8278649920244594,0.06638632284442206,1
60,0.8648667327000648,0.012280590884540444,1
61,0.8277181490619752,0.049305210116598004,1
62,0.8400249799845266,0.039894284723638096,1
63,0.9383300282393106,0.023432751931227826,1
64,0.9525559218846107,0.008392115016835313,1
65,0.9024448040000717,0.03486550565404695,1
66,1.0030840852712786,0.011193447753670774,1
67,0.9853091328741317,0.016775128578831393,1
68,1.0366954616021509,0.052926004902698595,1
69,1.1010541982163737,0.0722422511738007,1
70,1.0838388238374457,0.05038893017902935,1
71,1.059087825293944,0.011800048039345225,1
72,1.1592747183436116,0.009952286825050626,1
73,1.1588526230579101,0.05781088818680156,1
74,1.1399228024317996,0.05875024435191641,1
75,1.2561204359508635,0.05290550360325437,1
76,1.2932357662988587,0.01891937713797614,1
77,1.2617867265964857,0.0431949134121742,1
78,1.3494474722946146,0.011717340077883052,1
79,1.3623634522531034,0.02067371259190193,1
80,1.351382165544914,0.07339187662483287,1
81,1.433980000213885,0.011201584520976662,1
82,1.4575481012122111,0.05732262388371985,1
83,1.4447112050118136,0.0586445991453038,1
84,1.5152709770735397,0.028829424846731642,1
85,1.5619526507985835,0.016719005796664566,1
86,1.5252721978573422,0.03478382841082079,1
87,1.6178259025427975,0.018353942225017173,1
88,1.6100225211019201,0.039238234308120304,1
89,1.6298676169785091,0.06215743634006452,1
90,1.6521805783082983,0.08511102284116469,1
91,1.657163699423925,0.036407099400620806,1
92,1.7371930199987387,0.06879755621263088,1
93,1.7227570265283274,0.006351740947979226,1
94,1.815170842446505,0.062141781177333134,1
95,1.8065281212039694,0.016489464250530262,1
96,1.7491298420824977,0.043820772230214855,1
97,1.8607633378347583,0.010589335648430634,1
98,1.9020582282550365,0.07997352105630556,1
99,1.8778998617198375,0.08019135396638387,1
100,1.9408697185454853,0.06546538084270036,1
101,1.9755213922137522,0.01782624344116213,1
102,1.9970292695264826,0.044317078626340434,1
103,2.0008351491803458,0.07232198341454957,1
104,2.050147379327511,0.08017311782312235,1
105,2.043779531236139,0.024376197913194095,1
106,2.1455834387732864,0.0747357923169432,1
107,2.171373403557079,0.07037447148628431,1
108,2.155023104870554,5.5211135382643474e-05,1
109,2.2294112058841327,0.004034988760703191,1
110,2.188107833537263,0.006225793486830426,1
111,2.2459012662650695,0.007800279960120686,1
112,2.2701318412469855,0.012214314888400645,1
113,2.3269325466423423,0.023553572442387115,1
114,2.308886585200489,0.05852294952931968,1
115,2.3498011955431597,0.024028508381336012,1
116,2.4151095957868085,0.04680637528695468,1
117,2.4083209605131644,0.047543406590902795,1
118,2.4427090710986747,0.05092829569085657,1
119,2.4827854608177824,0.023836824614939512,1
120,2.48504840395468,0.006096959151333896,1
121,2.582982704758478,0.03133325910498387,1
122,2.543321446962878,0.05993549407964453,1
123,2.571657004082226,0.0016697123985400868,1
124,2.6612762559486485,0.01865112146405154,1
